Symbol,ShortName,Sector,Industry,MarketCap,AveragePrice,PE_Ratio,DividendYield,Beta,Revenue,ProfitMargins,EBITDA,ForwardEps,TrailingEps,SharesOutstanding
INOXLEISUR.NS,INOX LEISURE LTD,,,0.0,370.5155961010164,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
NOCIL.NS,NOCIL LTD,Basic Materials,Specialty Chemicals,31302285115.717834,187.83700248261485,inf,0.011,0.535,14808899584,0.08088,0,10.75,7.18,166646000
NBCC.BO,NBCC (India) Limited,Industrials,Engineering & Construction,79675305060.96388,44.26405836720215,inf,0.0038,1.113,91124015104,0.04103,0,2.2,2.06,1800000000
FRETAIL.BO,Future Retail Ltd.,Consumer Cyclical,Department Stores,61726582547.979034,113.82703326211721,inf,0.0,1.494,84771102720,-0.5209,0,0.0,-68.23,542284032
PNCINFRA.BO,PNC Infratech Limited,Industrials,Engineering & Construction,65659520454.1539,255.9436124979243,inf,0.0011,0.777,83545718784,0.078940004,0,11.17,26.29,256539008
CENTURYPLY.BO,CENTURY PLYBOARDS (I) LTD.,Basic Materials,Lumber & Wood Production,92520392445.9599,416.43402113412554,inf,0.0016,0.573,37906817024,0.095369995,0,10.64,16.28,222172992
GPPL.BO,GUJARAT PIPAVAV PORT LTD.,Industrials,Marine Shipping,46640801967.84798,96.4769195098626,inf,0.033099998,0.485,9768099840,0.38235,0,6.79,7.74,483440000
RTNPOWER.NS,RATTANINDIA POWER,Utilities,Utilities - Renewable,22393054369.781853,4.169943366139452,inf,0.0,1.221,33506234368,-0.67217004,0,0.0,-4.19,5370109952
CGCL.BO,CAPRI GLOBAL CAPITAL LIMITED,Financial Services,Credit Services,380269300804.31726,460.96599274299405,inf,0.00059999997,0.265,12127680512,0.2158,0,9.63,3.13,824940032
KENNAMET.NS,KENNAMETAL INDIA L,,,34680994122.268524,1577.9724509863647,inf,0.0,0.563,10636999680,0.071729995,0,0.0,33.43,21978200
STARCEMENT.NS,STAR CEMENT LTD,Basic Materials,Building Materials,45101964683.56802,111.58880865843936,inf,0.0,0.351,28262936576,0.10741,0,9.89,7.51,404180000
VRLLOG.NS,VRL LOGISTICS LTD,Industrials,Trucking,35978167321.250854,411.32715167814086,inf,0.0089,0.241,28321234944,0.09198,0,20.69,14.64,87468496
HNDFDS.NS,Hindustan Foods Limited,Consumer Defensive,Packaged Foods,64022928918.9656,558.7959547097972,inf,0.0,0.928,26834489344,0.03365,0,0.0,8.02,114573000
SEQUENT.NS,SEQUENT SCIENTIFIC,Healthcare,Drug Manufacturers - Specialty & Generic,32096601289.30378,128.65349392752046,inf,0.0,0.507,13705490432,-0.09378,0,5.05,-5.18,249480992
RATEGAIN.NS,Rategain Travel Techn ltd,Technology,Software - Application,52382498323.89811,444.48827163487266,inf,0.0,0.606,8841530368,0.14608,0,0.0,11.65,117849000
MAHLIFE.NS,MAHINDRA LIFESPACE,Real Estate,Real Estate - Development,43663785512.14677,281.3841357246572,inf,0.0042,0.499,2120899968,0.4632,0,35.47,1.78,155175008
CMSINFO.NS,CMS Info Systems Limited,Industrials,Specialty Business Services,50561088608.36569,310.64430646198554,inf,0.0175,0.213,21390389248,0.15691,0,26.14,20.88,162762000
IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,Industrials,Infrastructure Operations,125101633455.34969,20.715620488416953,inf,0.004,0.77,69677334528,0.07852,0,0.0,0.9,6039000064
SANSERA.NS,Sansera Engineering Ltd,Industrials,Metal Fabrication,43115174517.68188,804.1595390426945,inf,0.0025,0.351,26764429312,0.06532,0,51.81,32.46,53615200
TRIDENT.BO,TRIDENT LTD.,Consumer Cyclical,Textile Manufacturing,125034140731.97972,24.847010900119418,inf,0.009,0.439,66998198272,0.06308,0,9.0,0.84,5032160256
GREAVESCOT.NS,GREAVES COTTON LTD,Industrials,Specialty Industrial Machinery,30737919771.657406,132.4910334985233,inf,0.0066000004,0.844,27875999744,-0.03988,0,0.0,-4.79,232000000
NESCO.NS,NESCO LTD,Industrials,Conglomerates,41662717728.49913,591.2960222608449,inf,0.0052,0.636,7400003072,0.46293998,0,57.5,48.6,70460000
RELIGARE.NS,RELIGARE ENTERPRIS,Financial Services,Insurance - Life,39170248309.05533,118.69340602479706,inf,0.0,0.553,57708711936,0.62202,0,0.0,110.46,330012000
INDOCO.NS,INDOCO REMEDIES LT,Healthcare,Drug Manufacturers - Specialty & Generic,28620766408.667286,310.58754393542824,inf,0.0069,0.416,17958010880,0.056560002,0,16.1,11.02,92150400
SUDARSCHEM.NS,SUDARSHAN CHEMICAL,Basic Materials,Specialty Chemicals,32497058217.695255,469.426153559515,inf,0.0072000003,0.41,24657170432,0.13464,0,17.7,47.88,69227200
SWANENERGY.NS,SWAN ENERGY LTD,Consumer Cyclical,Textile Manufacturing,65931143215.98846,210.33553214212066,inf,0.0002,-0.008,45524332544,0.056009997,0,0.0,9.69,313456992
MOIL.NS,MOIL LTD,Basic Materials,Other Industrial Metals & Mining,32831178372.341988,161.34447090988405,inf,0.0101,0.619,14616124416,0.19372,0,25.55,13.93,203484992
STAR.NS,STRIDES PHARMA SCI,Healthcare,Drug Manufacturers - Specialty & Generic,45891251227.806015,499.30805154448575,inf,0.0017,0.776,39534592000,-0.02487,0,40.55,-16.83,91909696
TATACOFFEE.NS,TATA COFFEE,,,0.0,0.0,,0.0,0.845,28662650880,0.06266,0,0.0,9.62,186770000
IOLCP.BO,IOL CHEMICALS & PHARMACEUTICAL,Healthcare,Drug Manufacturers - Specialty & Generic,24713597918.63386,420.9758526651483,inf,0.0126,0.727,22160799744,0.07743,0,0.0,29.21,58705500
SOMANYCERA.NS,SOMANY CERAMICS LD,Industrials,Building Products & Equipment,19898166945.712162,485.27853519476736,inf,0.0047,1.107,25330472960,0.03568,0,0.0,21.23,41003600
HGINFRA.NS,H.G. INFRA ENGINEE,Industrials,Engineering & Construction,33251267010.87717,510.2149113775457,inf,0.001,0.437,52056481792,0.09979,0,83.77,79.72,65171100
VIPIND.BO,V.I.P.INDUSTRIES LTD.,Consumer Cyclical,Footwear & Accessories,70079181342.41475,493.66487944753544,inf,0.0036000002,0.493,21792100352,0.03392,0,13.88,5.23,141956992
GPIL.NS,GODAWARI POWER,Basic Materials,Steel,37574091748.67318,276.3918787730936,inf,0.0046,1.419,52421279744,0.16912001,0,87.2,70.54,135944992
INGERRAND.NS,INGERSOLL RAND,Industrials,Specialty Industrial Machinery,46001201097.50139,1457.2098675082802,inf,0.0178,0.066,12144517120,0.18579,0,31.42,71.5,31568000
ENGINERSIN.NS,ENGINEERS INDIA,Industrials,Engineering & Construction,49605907997.379684,88.26014676757615,inf,0.0126,0.788,33558192128,0.15493,0,7.3,9.25,562041984
EQUITAS.NS,EQUITAS HOLDINGS,,,0.0,93.902160366504,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HATHWAY.NS,HATHWAY CABLE & DA,Communication Services,Entertainment,39276670873.515625,22.188956320864484,inf,0.0,0.775,19809699840,0.05013,0,0.45,0.56,1770099968
TANLA.BO,TANLA PLATFORMS LIMITED,Technology,Software - Application,93326233660.32788,694.0817615672162,inf,0.0109,1.616,39277912064,0.1396,0,0.0,40.67,134460000
TEGA.NS,Tega Industries Limited,Industrials,Specialty Industrial Machinery,49942959545.49914,750.621240473118,inf,0.0014,0.491,13821440000,0.13141,0,38.05,27.26,66535500
SPICEJET.NS,SPICEJET LTD,,,21781637366.370697,36.19137916893795,inf,0.0,1.253,78943748096,-0.01863,0,0.0,-34.88,601846016
SONATSOFTW.BO,SONATA SOFTWARE LTD.,Technology,Information Technology Services,78155667655.53516,281.60349992142034,inf,0.0114,0.98,83349504000,0.03742,0,22.72,11.23,277537984
GAEL.NS,GUJARAT AMBUJA EXP,Consumer Defensive,Packaged Foods,43367932729.32967,94.55128397679252,inf,0.0021,0.325,50087600128,0.06468,0,7.85,7.07,458671008
TEAMLEASE.BO,TeamLease Services Limited,Industrials,Staffing & Employment Services,49049154481.945045,2926.071687423643,inf,0.0,0.438,89168371712,0.012180001,0,81.05,64.23,16762800
LEMONTREE.NS,LEMON TREE HOTELS,Consumer Cyclical,Lodging,51628320582.174286,65.20505665961207,inf,0.0,0.682,9914944512,0.12656,0,1.26,1.59,791784000
RAILTEL.NS,Railtel Corp of Ind Ltd,Communication Services,Telecom Services,50711244534.20285,158.00948177640092,inf,0.005,0.407,24387500032,0.10035,0,0.0,7.62,320937984
DATAPATTNS.NS,Data Patterns India Ltd,Industrials,Aerospace & Defense,81913314371.2388,1463.155801143877,inf,0.0015,0.586,5226100224,0.31752002,0,0.0,30.42,55984000
CARTRADE.NS,Cartrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,31969195308.234383,677.4268428028078,inf,0.0,0.139,4405339136,0.0153,0,0.0,13.85,47192100
AMIORG.NS,Ami Organics Limited,Basic Materials,Specialty Chemicals,38887001678.438286,1054.4026311512905,inf,0.0023999999,-0.243,6789015040,0.06142,0,28.0,12.9,36880600
BHARATRAS.BO,BHARAT RASAYAN LTD.,Basic Materials,Agricultural Inputs,38818583405.842255,9342.012289416152,inf,0.0002,0.525,10408936448,0.056350004,0,0.0,185.59,4155270
INDIACEM.BO,INDIA CEMENTS LTD.,Basic Materials,Building Materials,52876832477.97474,170.62712398955696,inf,0.0,-0.126,53313171456,-0.073850006,0,9.15,-12.83,309896992
MAHSEAMLES.NS,MAHARASHTRA SEAML,Basic Materials,Steel,42074785023.45035,313.9932762442283,inf,0.0056,0.688,58184564736,0.17830999,0,0.0,77.39,133999000
SOLARA.NS,SOLARA ACTIVE PHAR,Healthcare,Drug Manufacturers - Specialty & Generic,25664089516.22074,712.9646523731811,inf,0.0,0.867,14069000192,-0.21913,0,8.15,-85.64,35996300
RSYSTEMS.NS,R SYSTEMS INTERNAT,Technology,Information Technology Services,24842037653.80945,209.98654010303585,inf,0.012999999,0.2,16845179904,0.083170004,0,0.0,11.86,118303000
ADVENZYMES.NS,ADVANCED ENZYME TE,Basic Materials,Specialty Chemicals,31103794075.992672,278.14953924016913,inf,0.0153,0.265,6047629824,0.22673,0,12.45,12.27,111824000
MHRIL.NS,MAHINDRA HOLIDAYS,Consumer Cyclical,Resorts & Casinos,44716715781.770966,221.87845188128523,inf,0.0,0.187,27045959680,0.04271,0,8.2,5.72,201536992
NETWORK18.BO,NETWORK18 MEDIA & INVESTMENTS,Communication Services,Broadcasting,57696166998.4125,55.10880759985823,inf,0.0,0.663,92974497792,-0.027290002,0,0.0,-2.42,1046950016
UFLEX.NS,UFLEX LTD,Consumer Cyclical,Packaging & Containers,29679228408.01105,411.0041581187819,inf,0.0066000004,0.694,131932880896,-0.031770002,0,56.46,-58.07,72211504
SHAREINDIA.NS,Share Ind. Securities Ltd,Financial Services,Capital Markets,38774653312.17872,997.8884802924263,inf,0.0074,0.773,13119874048,0.31716,0,0.0,117.68,38856700
KARURVYSYA.NS,KARUR VYSYA BANK,Financial Services,Banks - Regional,58585154415.792435,72.95903150626371,inf,0.010199999,0.858,44083847168,0.33721,0,11.15,18.5,802987008
RUPA.NS,RUPA & CO LTD,Consumer Cyclical,Apparel Manufacturing,22759127347.410187,286.18977457805744,inf,0.0111,0.976,12228256768,0.05268,0,13.2,8.1,79524600
SHILPAMED.BO,SHILPA MEDICARE LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,39308885057.93994,401.9687585022224,inf,0.0,0.777,11247514624,-0.00059999997,0,22.95,-0.05,97790896
IPL.NS,India Pesticides Limited,Basic Materials,Agricultural Inputs,32121620810.613514,278.9206766924865,inf,0.0031,-0.233,7522749952,0.11968,0,11.8,7.87,115164000
UJJIVANSFB.NS,Ujjivan Small Financ Bank,Financial Services,Banks - Regional,63622017589.448204,32.47462807932207,inf,0.0186,0.92,38095974400,0.33110002,0,0.0,6.25,1959129984
HEMIPROP.NS,Hemisphere Prop Ind Ltd,Real Estate,Real Estate - Diversified,35707699135.68168,125.29017240590062,inf,0.0,0.222,6250000,0.0,0,0.0,-0.22,285000000
NILKAMAL.NS,NILKAMAL LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",27010543091.825962,1810.0548227057102,inf,0.0104,0.42,31910250496,0.042290002,0,0.0,90.36,14922500
GHCL.NS,GHCL,Basic Materials,Chemicals,34739965506.19825,362.91803002588955,inf,0.033,0.281,37388398592,0.23953,0,86.8,96.93,95724000
ARVINDFASN.NS,ARVIND FASHIONS LT,Consumer Cyclical,Apparel Manufacturing,37814069261.136154,283.872359476429,inf,0.0021,0.505,45560901632,0.01475,0,0.0,1.36,133208000
CENTURYTEX.BO,CENTURY TEXTILES & INDUSTRIES,Basic Materials,Paper & Paper Products,82081434736.56943,743.201784962102,inf,0.0025,0.386,46278799360,0.041539997,0,53.03,17.19,110443000
NESCO.BO,NESCO LTD.,Industrials,Conglomerates,41989910689.14865,595.9396918698361,inf,0.0052,0.636,7400003072,0.46293998,0,27.39,48.66,70460000
VENKEYS.NS,VENKY'S (INDIA),Consumer Defensive,Farm Products,26104333506.430183,1853.0402210807028,inf,0.0034,0.86,38846746624,0.01822,0,54.1,50.32,14087300
RESPONIND.BO,RESPONSIVE INDUSTRIES LTD.,Basic Materials,Specialty Chemicals,40817524213.347084,153.09882801457456,inf,0.00029999999,0.443,10374888448,0.1328,0,0.0,5.19,266608992
BRIGADE.BO,BRIGADE ENTERPRISES LTD.,Real Estate,Real Estate - Development,92132032085.03096,398.6673824536173,inf,0.002,0.593,40368898048,0.07797,0,14.68,13.59,231100000
JUSTDIAL.BO,JUST DIAL LTD.,Communication Services,Internet Content & Information,58069352009.94292,682.8450661458468,inf,0.0,0.542,10429100032,0.348,0,0.0,42.62,85040304
SEQUENT.BO,SEQUENT SCIENTIFIC LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,32231526750.710712,129.19431854235498,inf,0.0,0.507,13705490432,-0.09378,0,0.0,-5.18,249480992
TASTYBITE.NS,TASTY BITE EATABLE,Consumer Defensive,Packaged Foods,31278287437.568,12189.511861873734,inf,0.0002,0.348,5576909824,0.08623999,0,0.0,187.02,2566000
JKPAPER.NS,JK PAPER LTD,Basic Materials,Paper & Paper Products,39275032858.937416,231.8451544783262,inf,0.0197,0.498,66511798272,0.16935,0,16.34,66.49,169402000
ADVENZYMES.BO,Advanced Enzyme Technologies L,Basic Materials,Specialty Chemicals,31573440311.650627,282.3494089967326,inf,0.0153,0.265,6047629824,0.22673,0,14.5,12.28,111824000
J&KBANK.NS,JAMMU & KASHMIR BA,Financial Services,Banks - Regional,50862618823.1334,46.189194632193804,inf,0.0037,1.047,54564364288,0.29514,0,0.0,0.0,1101180032
VMART.BO,V-MART RETAIL LTD.,Consumer Cyclical,Department Stores,49201152839.94448,2487.8468917783885,inf,0.0,0.582,27109097472,-0.03497,0,61.28,-47.89,19776600
GRAPHITE.BO,GRAPHITE INDIA LTD.,Industrials,Electrical Equipment & Parts,76611519879.74277,392.1234945937207,inf,0.0125,1.404,30289199104,0.2715,0,201.48,42.16,195376000
SHOPERSTOP.NS,SHOPPERS STOP,Consumer Cyclical,Department Stores,48511384323.71633,441.16899922441894,inf,0.0,0.0,43724099584,0.01767,0,15.82,7.01,109961000
FINOPB.NS,Fino Payments Bank Ltd,Financial Services,Banks - Regional,23359931750.152626,280.72014818693464,inf,0.0,0.597,13297547264,0.0625,0,12.19,9.97,83214304
STARCEMENT.BO,Star Cement Limited,Basic Materials,Building Materials,44946915195.361565,111.20519371409165,inf,0.0,0.351,28262936576,0.10741,0,9.37,7.5,404180000
ELGIEQUIP.BO,ELGI EQUIPMENTS LTD.,Industrials,Specialty Industrial Machinery,93032875103.22336,294.0226108796121,inf,0.0031,0.569,31875620864,0.12729,0,8.88,12.78,316414016
BANARISUG.NS,BANNARI AMMAN SUG,Consumer Defensive,Confectioners,25151348206.35034,2005.737633783132,inf,0.0047999998,0.706,24555964416,0.073460005,0,0.0,143.75,12539700
ORIENTCEM.NS,ORIENT CEMENT LTD,Basic Materials,Building Materials,25126426331.698296,122.64631209635812,inf,0.008,0.435,31730954240,0.05485,0,8.71,8.48,204868992
CERA.BO,CERA SANITARYWARE LTD.,Industrials,Building Products & Equipment,59900531217.22128,4605.642917231509,inf,0.0069,-0.083,18633463808,0.12173,0,102.32,174.62,13005900
DEN.BO,DEN NETWORKS LTD,Communication Services,Entertainment,23669258630.187916,49.59779606681121,inf,0.0,1.098,10807480320,0.19861001,0,4.3,4.5,477224000
ROLEXRINGS.NS,Rolex Rings Limited,Industrials,Metal Fabrication,47954755880.09339,1760.886704148722,inf,0.0,-0.28,12049009664,0.14840999,0,0.0,71.44,27233300
RAIN.BO,RAIN INDUSTRIES LIMITED,Basic Materials,Chemicals,50687049325.12579,150.69913641402596,inf,0.0056,1.026,181789966336,-0.05159,0,31.7,-27.89,336345984
KNRCON.BO,KNR CONSTRUCTIONS LTD.,Industrials,Engineering & Construction,59243881299.230415,210.6561402883044,inf,0.00090000004,0.698,42608152576,0.1341,0,17.46,20.31,281235008
DHANUKA.NS,DHANUKA AGRITECH,Basic Materials,Agricultural Inputs,31471009318.465454,690.4822979019721,inf,0.0070999996,0.885,17614618624,0.13931,0,61.63,53.73,45578300
JKLAKSHMI.BO,JK LAKSHMI CEMENT LTD.,Basic Materials,Building Materials,59597403821.22943,506.4791690424869,inf,0.0072000003,0.536,68696899584,0.06184,0,17.89,36.07,117670000
DHANUKA.BO,DHANUKA AGRITECH LTD.,Basic Materials,Agricultural Inputs,31677064648.145977,695.0032065291153,inf,0.0070999996,0.885,17614618624,0.13931,0,29.09,53.72,45578300
TARSONS.NS,Tarsons Products Limited,Healthcare,Medical Instruments & Supplies,33097338608.302013,622.0567603517255,inf,0.0,-0.026,2727249920,0.20221001,0,12.26,10.39,53206300
SHILPAMED.NS,SHILPA MEDICARE,Healthcare,Drug Manufacturers - Specialty & Generic,39147708197.9937,400.32057992385813,inf,0.0,0.777,11247514624,-0.00059999997,0,0.0,-0.05,97790896
LUXIND.BO,LUX Industries Limited,Consumer Cyclical,Apparel Manufacturing,54380353745.155846,1808.3564861699153,inf,0.0034999999,0.586,23219099648,0.045300003,0,0.0,34.94,30071700
SWANENERGY.BO,SWAN ENERGY LTD.,Consumer Cyclical,Textile Manufacturing,65770833702.89528,209.82410787281236,inf,0.0002,-0.008,45524332544,0.056009997,0,0.0,9.68,313456992
DALMIASUG.NS,DALMIA BHARAT SUGA,Consumer Defensive,Confectioners,22049320243.42219,272.417988950907,inf,0.0115,1.316,32983699456,0.09257,0,0.0,37.86,80939296
MIDHANI.NS,MISHRA DHATU NIGAM,Basic Materials,Steel,40391191113.96135,215.60366773759662,inf,0.0064999997,0.121,10117488640,0.1104,0,7.3,5.96,187340000
ARVIND.NS,ARVIND LTD,Consumer Cyclical,Textile Manufacturing,25964656729.586147,99.24189400904388,inf,0.0119,0.726,75439996928,0.04435,0,19.63,12.61,261630000
HIL.NS,HIL LIMITED,Industrials,Building Products & Equipment,19941931780.156044,2644.502881639598,inf,0.0149,0.881,33862289408,0.011670001,0,154.9,52.26,7540900
PURVA.NS,PURAVANKARA LTD,Real Estate,Real Estate - Development,22020391514.907066,92.8542758376853,inf,0.0153,0.579,16737099776,0.04512,0,6.56,3.17,237150000
SUDARSCHEM.BO,SUDARSHAN CHEMICAL INDUSTRIES,Basic Materials,Specialty Chemicals,32615474641.82575,471.13670120741193,inf,0.0072000003,0.41,24657170432,0.13464,0,17.1,47.91,69227200
JINDALSAW.NS,JINDAL SAW LTD,Basic Materials,Steel,45912176156.42544,144.2903436302753,inf,0.0054,0.671,207199911936,0.07356,0,0.0,47.94,318192992
VALIANTORG.NS,Valiant Organics Limited,Basic Materials,Chemicals,24536125570.47134,889.7960315674104,inf,0.0097,0.603,8177061888,0.04719,0,0.0,13.84,27575000
CCL.BO,CCL PRODUCTS (INDIA) LTD.,Consumer Defensive,Packaged Foods,51603991956.30154,387.72008141718413,inf,0.0085,0.22,24515330048,0.110190004,0,24.74,20.31,133096000
GET&D.NS,GE T&D INDIA LTD,Industrials,Specialty Industrial Machinery,50845731843.19183,198.57967581949575,inf,0.0,1.028,29573599232,0.03361,0,0.0,0.0,256047008
BALRAMCHIN.BO,BALRAMPUR CHINI MILLS LTD.,Consumer Defensive,Confectioners,57860000953.890564,286.7920200260062,inf,0.0137,0.83,56510091264,0.10362001,0,15.55,28.88,201748992
IFCI.NS,IFCI LTD,Financial Services,Credit Services,34394611982.4844,13.159910992897059,inf,0.0,0.659,13683500032,-0.20795,0,3.52,-1.28,2613590016
JKTYRE.NS,JK TYRE&INDUSTRIES,Consumer Cyclical,Auto Parts,39293151258.32249,150.7078414657741,inf,0.0074,1.019,149358002176,0.04856,0,37.27,28.03,260724000
GESHIP.BO,GREAT EASTERN SHIPPING CO.LTD.,Industrials,Marine Shipping,62041030877.37404,434.56140004961117,inf,0.0249,0.79,52138201088,0.46627,0,124.0,169.98,142767008
DODLA.NS,Dodla Dairy Limited,Consumer Defensive,Food Distribution,35882462662.61245,603.1405981340979,inf,0.0,0.161,30623010816,0.04651,0,37.13,23.68,59492700
BBOX.NS,BLACK BOX LIMITED,Technology,Software - Application,24056085161.583473,143.16882602444545,inf,0.0,0.144,64831500288,0.01849,0,0.0,7.12,168026000
HCG.NS,HEALTHCARE GLOBAL,Healthcare,Medical Care Facilities,31289030476.078106,224.63228139908182,inf,0.0,0.306,18592069632,0.018960001,0,4.62,2.51,139290000
MASFIN.NS,MAS FINANCIAL SERV,Financial Services,Credit Services,40334397942.52066,245.96244766334115,inf,0.0067000003,0.881,5491500032,0.43331,0,23.7,14.51,163986000
ICRA.NS,ICRA LTD,Financial Services,Financial Data & Stock Exchanges,35434580417.08397,3683.7040212036627,inf,0.0076,0.315,4312308224,0.33068,0,175.0,148.28,9619280
MOIL.BO,MOIL LTD.,Basic Materials,Other Industrial Metals & Mining,34226584771.15006,168.20201054999703,inf,0.0101,0.619,14616124416,0.19372,0,21.33,13.9,203484992
DCAL.NS,DISHMAN CARBOGEN,Healthcare,Biotechnology,24079544215.642094,153.5851654003353,inf,0.0,1.199,25796200448,-0.0598,0,12.5,-9.83,156783008
SAGCEM.NS,SAGAR CEMENTS,Basic Materials,Building Materials,23620232301.28164,180.7099205961505,inf,0.0031,0.626,24174399488,0.01395,0,6.15,3.52,130708000
DISHTV.NS,DISH TV INDIA LTD,Communication Services,Entertainment,28645075221.367672,15.557322009674554,inf,0.0,1.05,20362199040,-0.83365995,0,1.22,-8.83,1841260032
WOCKPHARMA.BO,WOCKHARDT LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,51765322372.80698,337.4510275188245,inf,0.0,1.623,27760001024,-0.18048,0,0.0,-34.78,153400992
MAHSCOOTER.BO,MAHARASHTRA SCOOTERS LTD.,Consumer Cyclical,Auto Parts,50326419422.59969,4403.550690600747,inf,0.0152,0.551,2235399936,0.89161,0,87.05,174.91,11428600
INTELLECT.BO,INTELLECT DESIGN ARENA LIMITED,Technology,Software - Application,67340171400.69747,491.9722044499297,inf,0.0023,1.422,25082720256,0.1351,0,10.53,24.05,136878000
PTC.NS,PTC INDIA LTD,Utilities,Utilities - Independent Power Producers,23757732300.467754,80.2604399221229,inf,0.0341,1.026,171474993152,0.029579999,0,14.4,17.13,296008000
INDOSTAR.NS,INDOSTAR CAP FIN,Financial Services,Credit Services,31995914523.37439,235.1274821416569,inf,0.0,0.0,6218299904,0.18629,0,21.22,11.52,136079008
ICIL.BO,INDO COUNT INDUSTRIES LTD.,Consumer Cyclical,Textile Manufacturing,29625421589.4873,149.58254612119575,inf,0.005,0.875,32708943872,0.10416,0,18.76,17.22,198054000
VAKRANGEE.BO,VAKRANGEE LIMITED,Technology,Information Technology Services,35016951164.44057,33.03454844104616,inf,0.0018000001,1.012,2096297984,0.0135699995,0,0.0,0.03,1060009984
KAMAHOLD.BO,KAMA HOLDINGS LIMITED,,,0.0,1775.442977930004,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
HINDCOPPER.BO,HINDUSTAN COPPER LTD.,Basic Materials,Copper,100376322258.61884,103.79920483733478,inf,0.0023999999,1.736,17113947136,0.17722,0,0.0,3.15,967024000
STOVEKRAFT.NS,Stove Kraft Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",19889348319.682472,601.7629393764477,inf,0.0,0.139,13171600384,0.019340001,0,0.0,7.69,33051800
ITDC.NS,INDIA TOURISM DEV,Consumer Cyclical,Lodging,29034837927.16965,338.5221061027552,inf,0.0032,1.168,5406497792,0.127,0,0.0,8.18,85769400
RKFORGE.NS,RAMKRISHNA FORGINS,Industrials,Tools & Accessories,41950625099.162056,232.2538815393417,inf,0.0052,0.828,38232592384,0.08266,0,26.7,19.11,180624000
GNFC.BO,GUJARAT NARMADA VALLEY FERTILI,Basic Materials,Chemicals,60250179571.9001,410.0297592376408,inf,0.0416,0.286,80909303808,0.08683,0,76.33,45.07,146940992
